,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
31072,279067,0,24,0,40,7,0,1,53
31073,162290659,1,9,1,148,2,3,1,5
31074,181651082,2,183,0,60,1,10,3,164
31075,10642957,0,6,1,130,3,2,1,0
31076,4924711,4,80,1,95,2,37,1,193
31077,6636052,1,4,0,65,2,62,1,9
31078,8612450,0,117,0,20,3,4,1,18
31079,181679481,2,106,1,190,3,21,1,327
31080,17200390,0,21,0,60,12,0,1,14
31081,24591977,0,6,0,55,4,25,2,0
31082,24591977,0,6,0,49,7,41,2,0
31083,81013659,1,28,0,100,3,64,2,275
31084,14905006,0,0,0,52,1,11,1,0
31085,181711840,4,59,0,35,2,24,2,365
31086,181710793,2,37,0,45,1,96,3,44
31087,163703392,0,21,0,41,1,18,1,0
31088,11542546,1,7,1,275,4,2,1,0
31089,26930091,1,43,1,265,30,4,1,322
31090,62176119,1,8,1,250,4,15,1,57
31091,91332497,1,27,0,130,2,3,1,0
31092,14742776,1,45,0,55,4,3,1,0
31093,60617669,1,1,1,365,2,1,4,0
31094,642986,0,21,0,70,15,6,1,321
31095,20771576,1,4,2,30,3,5,2,0
31096,117510818,1,7,1,225,3,28,1,323
31097,177353847,1,19,1,650,4,11,4,164
31098,1844352,0,12,0,95,5,10,2,0
31099,177353847,1,19,1,500,4,6,4,121
31100,80770105,0,12,1,244,3,0,1,345
31101,177353847,1,19,1,750,4,19,4,151
31102,7199637,0,97,0,46,3,4,1,0
31103,181851683,4,177,0,40,1,0,1,83
31104,181858292,1,8,1,140,2,34,1,0
31105,1261480,1,2,0,1500,2,0,2,192
31106,67785571,1,28,1,140,1,3,1,0
31107,8072802,0,12,1,199,30,15,2,55
31108,1767221,1,2,2,80,5,0,2,363
31109,181885526,2,160,0,69,1,91,1,90
31110,85506502,1,64,1,188,30,3,1,0
31111,36818639,1,28,1,100,2,6,1,0
31112,4857962,0,6,1,235,3,5,1,3
31113,6792120,1,28,1,165,2,42,1,81
31114,83231755,2,46,1,55,2,4,1,0
31115,7941100,1,2,0,65,2,1,1,156
31116,2011899,0,15,1,70,45,1,1,2
31117,154965091,1,7,0,125,2,29,4,43
31118,37995238,0,12,1,90,7,18,1,0
31119,26315450,0,6,0,56,2,8,1,0
31120,132856118,1,1,1,394,3,1,1,13
31121,3156480,0,38,1,172,5,4,1,0
31122,182039779,0,33,1,100,3,7,1,0
31123,28422,1,28,1,80,181,0,1,189
31124,31404168,1,7,1,142,20,4,1,0
31125,142426920,0,29,1,220,2,9,1,85
31126,128610997,1,11,1,264,10,17,2,94
31127,41366374,2,25,1,150,1,0,1,0
31128,178145214,0,12,1,200,2,43,1,102
31129,2497606,0,21,0,45,6,1,1,0
31130,182086879,0,29,0,150,2,8,2,0
31131,182092241,1,1,1,160,3,48,1,203
31132,83377687,2,83,1,135,2,46,2,141
31133,178059867,2,37,0,55,1,56,3,345
31134,128217748,0,6,0,50,1,114,3,363
31135,1391408,1,71,1,89,120,0,1,173
31136,74291583,2,44,0,49,1,6,1,11
31137,132492053,1,1,1,185,1,8,1,29
31138,14678390,1,11,1,180,4,31,1,10
31139,182152235,0,6,0,70,2,33,2,17
31140,6489789,0,34,1,450,2,3,1,22
31141,72923342,1,8,1,110,1,7,1,0
31142,181827361,0,82,1,125,7,0,1,247
31143,13929249,0,6,0,72,1,2,1,0
31144,112901574,0,6,0,80,2,3,4,54
31145,154258141,0,21,0,44,2,30,10,322
31146,179778880,0,79,0,45,2,37,2,308
31147,128217748,0,6,0,71,1,85,3,317
31148,154258141,0,21,0,60,2,41,10,359
31149,154258141,0,21,0,65,2,29,10,356
31150,72882190,1,9,1,300,7,2,1,178
31151,182260692,0,84,0,99,2,67,2,295
31152,128217748,0,6,0,79,1,75,3,295
31153,100238132,1,1,1,339,3,28,12,0
31154,48182426,2,44,0,58,1,3,1,0
31155,75479604,0,13,0,90,1,24,2,0
31156,13204586,1,5,1,175,3,0,1,0
31157,10915812,1,101,1,158,2,20,1,2
31158,20367358,1,28,1,145,28,2,1,278
31159,17183013,0,6,0,60,2,47,1,134
31160,29582882,1,1,1,99,2,54,1,98
31161,49704571,0,12,1,80,30,5,8,161
31162,182363374,0,20,0,85,1,57,7,16
31163,182411776,1,19,0,115,1,37,1,128
31164,70162513,1,30,0,52,1,3,1,0
31165,47424665,2,44,1,280,2,42,2,108
31166,25635056,1,14,1,250,2,12,1,7
31167,182440062,1,2,0,55,1,7,2,157
31168,9756051,1,2,1,100,3,6,1,8
31169,51510730,0,13,1,195,1,6,1,0
31170,7360975,1,4,0,80,3,15,1,88
31171,63929490,1,4,0,100,7,18,1,45
31172,4127752,0,6,0,55,4,5,1,0
31173,50941579,1,2,1,120,5,1,1,34
31174,34364912,1,7,1,300,2,14,1,87
31175,100238132,1,1,1,339,3,30,12,0
31176,182472967,0,16,1,140,3,1,1,65
31177,10771238,1,2,0,53,2,0,3,188
31178,182488531,2,81,2,21,1,21,2,260
31179,182326270,0,24,1,125,4,58,1,78
31180,55468128,0,6,0,47,1,64,7,278
31181,56905821,1,8,0,180,2,29,1,0
31182,1218837,0,6,0,58,2,1,2,0
31183,1218837,0,6,0,58,2,0,2,0
31184,97015202,1,27,0,150,1,61,1,8
31185,20486410,1,7,0,120,1,75,1,134
31186,842091,0,21,0,47,3,55,2,12
31187,154949847,1,7,1,288,3,36,2,109
31188,154258141,0,21,0,65,2,40,10,343
31189,182086879,0,29,1,300,7,17,2,129
31190,34358062,1,43,0,104,2,1,1,0
31191,12002279,0,12,1,160,5,20,1,0
31192,21466891,0,21,1,250,5,0,2,0
31193,3734637,1,4,1,186,1,0,3,0
31194,1525346,0,12,0,73,4,25,1,48
31195,17477908,1,8,1,195,30,3,10,311
31196,7461066,1,1,1,200,7,1,1,0
31197,43463232,0,21,0,100,7,7,2,365
31198,182363374,0,20,0,300,1,8,7,14
31199,4391922,0,146,1,150,2,19,1,0
31200,5132019,1,28,1,190,2,8,1,3
31201,127412674,0,12,0,75,2,28,2,342
31202,24175837,1,26,0,81,4,6,2,0
31203,37417547,4,119,0,25,2,2,1,0
31204,8591292,1,23,1,275,3,20,1,359
31205,139946116,2,25,0,60,7,1,1,365
31206,157967816,0,20,1,180,2,49,3,233
31207,41869421,0,6,0,90,2,1,1,343
31208,39083533,1,28,1,222,2,0,1,32
31209,2560891,0,13,1,95,7,6,1,19
31210,74874485,2,49,1,70,3,2,1,0
31211,19707138,0,79,1,125,15,1,1,8
31212,167818456,0,12,1,173,2,51,2,127
31213,32720219,0,12,1,220,2,0,2,0
31214,5002183,1,52,1,148,2,3,1,0
31215,176821276,1,2,0,75,3,8,1,0
31216,70091196,1,64,1,199,2,53,1,99
31217,79913651,1,2,0,54,2,26,4,157
31218,131914514,1,1,1,150,4,0,1,0
31219,106309624,1,8,1,153,2,6,1,0
31220,34360053,0,6,1,99,14,1,1,0
31221,25237492,1,30,0,65,30,3,34,311
31222,38874050,2,44,0,50,2,43,3,150
31223,76737749,0,15,0,45,1,0,1,0
31224,19001556,1,19,0,100,3,6,2,0
31225,25039950,0,12,0,62,1,6,2,0
31226,24604504,1,9,0,77,7,1,1,0
31227,2796906,0,12,0,46,1,3,1,0
31228,21379585,1,8,0,95,1,50,1,0
31229,180329864,1,52,1,159,5,4,1,42
31230,41361010,1,11,1,300,2,8,1,199
31231,160318374,0,6,1,103,30,42,2,139
31232,143589,1,64,1,200,2,22,1,3
31233,58023108,1,26,0,102,20,2,1,0
31234,14759766,0,22,1,350,7,1,2,77
31235,182940016,2,159,1,425,1,0,1,90
31236,15310048,0,54,0,45,45,5,2,155
31237,1133299,0,6,1,168,3,24,1,30
31238,182976972,0,54,0,40,3,39,2,263
31239,182945752,1,30,0,55,2,71,1,135
31240,182295691,1,28,1,150,5,10,1,25
31241,84527789,0,12,0,79,2,17,1,1
31242,10875931,0,22,0,65,2,70,1,90
31243,182989727,1,14,0,70,3,8,1,0
31244,1327248,0,12,1,199,2,4,1,93
31245,181710793,2,37,0,45,1,101,3,33
31246,21074914,0,6,0,70,1,90,3,31
31247,13078961,0,6,0,60,3,1,1,0
31248,12243051,1,43,1,194,29,0,96,343
31249,21074914,0,6,0,59,1,83,3,24
31250,21074914,0,6,0,49,1,102,3,0
31251,181710793,2,37,0,65,1,94,3,41
31252,59749141,1,4,1,165,2,61,1,59
31253,26459329,0,33,0,80,2,27,1,144
31254,139105717,2,106,1,175,2,0,1,0
31255,19866189,2,106,0,95,1,0,5,364
31256,24404900,1,9,1,100,2,73,1,3
31257,19866189,2,106,0,95,1,2,5,361
31258,183127881,0,100,0,54,1,61,4,319
31259,142053,1,7,1,299,2,41,5,169
31260,36632628,0,6,0,45,4,6,1,0
31261,38085094,1,14,1,250,2,3,1,0
31262,31679084,2,56,1,120,1,6,1,117
31263,155935757,1,43,1,105,30,1,1,233
31264,142053,1,7,1,299,2,26,5,0
31265,105159,0,6,1,130,30,6,1,189
31266,11150363,2,44,1,90,5,2,1,0
31267,80793056,0,3,0,62,2,2,1,0
31268,101457588,0,12,0,70,5,1,1,0
31269,123362684,1,7,1,225,1,11,1,1
31270,24595747,1,8,0,95,3,16,2,0
31271,183178516,2,87,1,288,3,16,1,136
31272,97825,1,23,1,149,8,19,1,6
31273,29110009,0,34,0,95,1,3,1,221
31274,183191309,0,24,1,150,3,26,1,26
31275,54042,1,11,1,200,2,10,1,0
31276,180289633,2,31,1,150,4,27,1,321
31277,16574437,1,2,1,175,2,29,1,190
31278,32617252,2,46,1,180,2,50,1,181
31279,102896902,4,72,0,70,3,3,1,178
31280,183211558,1,28,0,100,2,39,1,55
31281,183211776,2,56,0,79,1,73,4,171
31282,165395917,1,1,0,350,2,60,1,148
31283,25414207,2,44,0,75,1,59,2,162
31284,1334373,1,7,1,235,3,7,1,5
31285,183211776,2,56,0,39,1,11,4,62
31286,54103333,1,7,1,300,4,2,1,5
31287,41326856,2,81,0,50,1,21,5,71
31288,149324749,1,1,0,130,2,2,1,0
31289,25093840,1,5,0,130,1,3,1,0
31290,5594198,1,52,1,250,2,29,1,44
31291,33067672,0,79,1,120,2,1,1,0
31292,125011763,2,56,1,450,4,0,2,89
31293,170817628,0,75,0,47,28,0,1,31
31294,471453,1,19,1,115,2,12,1,0
31295,122917817,1,2,1,100,2,24,1,8
31296,14709426,0,12,1,120,6,6,1,20
31297,106460468,4,59,0,65,3,54,4,64
31298,106460468,4,59,0,79,3,55,4,63
31299,16257970,1,23,0,89,3,48,2,181
31300,43321,1,9,1,300,7,6,1,19
31301,183375315,1,19,1,220,4,13,1,2
31302,101328784,1,8,1,265,7,13,1,130
31303,65421561,2,124,1,300,1,24,1,162
31304,5717334,0,6,0,150,5,1,2,0
31305,2631054,1,23,1,150,3,8,1,0
31306,20132009,1,14,1,150,3,49,2,64
31307,22716889,2,39,0,46,1,9,1,0
31308,182363374,0,20,0,68,1,55,7,38
31309,183423525,1,8,0,55,30,6,4,210
31310,183423525,1,8,0,65,30,1,4,216
31311,183423525,1,8,0,70,30,3,4,317
31312,183423525,1,8,0,65,30,1,4,211
31313,9973967,1,19,1,310,2,78,1,169
31314,16851857,4,88,1,88,5,8,4,322
31315,143820550,1,30,0,50,1,43,1,0
31316,127539184,0,54,1,250,5,0,2,8
31317,34643568,1,4,0,80,3,12,6,332
31318,73885,1,19,0,80,3,2,1,0
31319,19557813,0,6,1,130,2,35,1,34
31320,178244787,0,20,1,130,8,2,2,0
31321,80885460,2,49,1,100,2,6,1,0
31322,183548336,1,4,1,250,3,13,1,74
31323,183568797,2,25,1,200,3,36,1,308
31324,62803,0,15,0,54,6,6,2,225
31325,183599440,0,12,0,65,4,1,1,157
31326,17577495,1,7,0,120,3,16,3,89
31327,3220590,1,45,1,95,7,0,1,0
31328,183610844,2,149,0,50,2,6,1,51
31329,183617557,1,8,1,299,3,29,1,6
31330,183633639,2,124,1,138,1,28,1,347
31331,174492861,2,83,0,42,2,43,2,33
31332,183699341,1,7,0,175,1,6,1,365
31333,4891915,0,6,0,85,3,36,1,69
31334,176427055,2,56,0,74,1,102,1,348
31335,96694697,0,73,0,65,2,11,2,156
31336,29799151,0,21,0,47,4,5,2,0
31337,127532142,0,21,0,85,3,33,1,7
31338,87585422,1,23,1,975,4,8,1,164
31339,183751102,0,15,1,130,4,8,1,353
31340,182989977,0,54,0,70,3,3,5,365
31341,55503144,1,4,0,70,15,0,1,0
31342,183388833,2,62,1,179,2,34,1,205
31343,43037915,0,15,0,300,2,0,1,0
31344,138607228,0,21,1,150,2,17,3,0
31345,138607228,0,21,1,99,2,51,3,0
31346,6517654,1,30,1,125,3,6,1,0
31347,10711933,1,28,1,170,3,3,1,0
31348,19940836,1,23,0,89,1,21,1,2
31349,30075148,0,12,0,50,7,1,1,0
31350,106837455,1,8,1,90,90,0,8,0
31351,56202220,0,12,0,80,3,1,1,20
31352,150629197,1,28,1,168,14,17,2,95
31353,183833039,0,21,0,100,1,0,1,341
31354,150629197,1,28,1,118,3,1,2,0
31355,183707967,1,30,1,150,2,29,4,127
31356,183886601,1,18,1,120,30,3,2,27
31357,3540748,1,28,1,175,2,4,1,354
31358,3074904,0,3,1,190,2,10,4,12
31359,178178426,1,4,1,195,1,73,1,146
31360,2790890,0,6,1,112,3,65,3,219
31361,8961407,1,2,1,450,3,38,3,302
31362,521594,1,28,0,200,15,0,1,34
31363,8973065,0,12,0,45,5,5,1,0
31364,158969505,1,23,1,150,30,3,9,310
31365,10197436,0,21,1,99,2,71,1,140
31366,8409547,0,20,1,100,2,3,1,2
31367,6024063,1,30,0,50,2,1,1,25
31368,183950956,1,51,1,220,1,76,1,60
31369,33587458,0,6,1,123,3,6,1,0
31370,25741946,0,6,1,110,1,2,1,0
31371,3436710,1,19,0,120,1,18,2,28
31372,21766565,1,2,1,110,2,29,1,200
31373,21410546,1,14,0,85,2,4,1,0
31374,183989835,1,1,1,299,3,22,1,278
31375,714531,0,24,0,55,4,26,1,73
31376,27923193,0,15,0,47,1,9,1,0
31377,184000316,0,70,0,55,1,1,1,87
31378,184004979,0,12,0,130,3,59,2,282
31379,73592174,0,117,0,40,1,4,1,84
31380,184009385,0,12,1,150,2,48,2,53
31381,30523475,0,12,0,70,5,3,1,0
31382,184065290,1,1,1,180,30,16,1,3
31383,151507961,1,9,0,90,2,60,1,1
31384,2269233,1,5,1,120,30,1,1,47
31385,20813915,0,10,1,145,1,90,1,212
31386,19847523,2,39,1,100,2,0,1,0
31387,160356,1,19,1,150,1,108,4,201
31388,24405003,1,9,0,125,3,4,3,90
31389,110088704,1,2,0,60,1,28,1,21
31390,55924743,0,15,1,150,2,3,1,0
31391,95108020,1,14,0,190,4,37,1,28
31392,184119295,1,8,1,145,12,1,1,289
31393,184130293,1,18,0,50,30,3,2,0
31394,6059987,0,15,0,95,1,2,1,0
31395,184004979,0,12,0,91,2,68,2,337
31396,30927892,0,21,1,145,4,40,1,38
31397,72423116,1,45,0,100,1,17,1,31
31398,53163551,0,21,0,35,14,4,1,0
31399,110907551,1,1,0,120,1,12,2,156
31400,184204269,0,54,1,69,2,36,1,229
31401,21663531,2,44,0,50,2,4,2,293
31402,19259290,1,23,0,290,1,99,1,70
31403,96694697,0,73,0,50,2,4,2,358
31404,408485,1,19,1,545,2,1,1,177
31405,184264303,0,35,1,200,1,28,1,265
31406,49405,0,16,1,180,60,0,1,0
31408,184233409,3,122,0,47,2,13,1,283
31409,6451492,1,28,1,175,2,54,1,0
31410,72872297,2,25,0,75,2,67,1,11
31411,156505456,0,70,0,45,3,15,13,365
31412,165898555,1,28,1,275,30,1,7,364
31413,10534760,4,177,0,23,2,18,1,36
31414,409965,1,8,0,95,6,11,1,219
31415,148272313,1,5,1,199,2,65,1,92
31416,16908803,1,2,1,130,6,2,1,0
31417,165884816,0,12,1,161,2,10,1,0
31418,120371644,0,73,0,65,2,52,2,340
31419,184467900,0,20,0,60,3,39,1,43
31420,22460686,1,2,1,165,3,33,1,192
31421,59156312,2,129,0,69,3,31,9,348
31422,111938058,0,24,0,100,3,14,1,364
31423,179026754,0,12,0,89,2,23,1,103
31424,20267412,1,45,0,55,4,2,1,0
31425,32168079,0,73,2,37,30,0,3,84
31426,184496160,2,56,0,80,7,0,1,0
31427,103488282,2,39,0,80,1,34,5,262
31428,43825074,0,84,0,37,28,6,3,356
31429,122498535,0,54,0,40,30,3,3,288
31430,53781263,2,44,0,60,1,7,2,85
31431,53781263,2,44,1,90,1,22,2,5
31432,22541573,1,19,1,245,30,1,87,357
31433,9949215,1,2,1,175,5,39,1,90
31434,24020292,0,21,0,50,1,27,4,55
31435,89031106,0,20,1,210,30,2,4,354
31436,59463190,0,6,1,350,1,12,1,89
31437,76409499,1,2,0,45,7,1,1,0
31438,184653310,1,1,1,300,7,14,1,85
31439,107802009,0,15,1,155,3,6,2,0
31440,212420,0,38,1,125,3,3,1,0
31441,184694715,0,12,1,225,3,25,1,157
31442,54548626,2,37,0,90,1,68,1,299
31443,141765510,2,56,2,110,4,3,1,0
31444,27532205,0,21,0,65,1,8,1,106
31445,112843970,0,84,1,125,3,48,2,294
31446,28046572,0,6,0,35,20,1,1,0
31447,81712936,1,28,1,150,3,26,2,340
31448,42993745,1,28,1,299,4,1,2,0
31449,24421834,0,15,0,50,7,0,1,0
31450,96810536,0,34,0,60,2,49,3,74
31451,37535886,0,22,0,59,2,36,1,17
31452,184853043,0,0,1,250,2,31,1,58
31453,3469364,1,48,1,185,10,1,1,57
31454,66808561,2,31,0,60,2,6,1,0
31455,173369078,1,43,0,139,3,15,1,338
31456,55149412,1,9,0,80,1,14,4,234
31457,104812805,3,86,0,33,4,6,8,285
31458,169382341,1,19,0,89,5,11,2,76
31459,59156312,2,129,0,69,3,28,9,359
31460,184523531,1,4,0,68,2,31,1,265
31461,20044199,1,27,1,185,3,26,1,42
31462,4831440,0,20,1,100,4,12,1,0
31463,30985759,1,7,0,116,1,95,6,280
31464,362457,0,12,1,140,2,54,1,180
31465,4110677,1,2,1,225,7,1,2,253
31466,185022050,0,76,1,99,30,5,1,320
31467,26584499,1,8,1,135,30,0,8,290
31468,1114587,1,8,0,90,2,9,3,181
31469,6257521,0,3,1,160,3,3,1,8
31470,2450194,1,8,1,148,2,5,1,2
31471,43253307,0,6,0,60,30,27,1,0
31472,75173477,0,21,1,200,3,7,1,6
31473,61391963,1,1,1,125,30,5,91,304
31474,61391963,1,1,1,150,30,1,91,332
31475,61391963,1,26,1,125,30,4,91,346
31476,61391963,1,5,1,125,30,3,91,342
31477,162280872,1,28,1,185,30,0,13,161
31478,120371644,0,73,0,65,2,38,2,306
31479,185067271,1,8,1,85,30,6,1,15
31480,59156312,2,129,0,89,3,29,9,355
31481,1273890,1,30,1,150,30,0,2,339
31482,5485647,1,7,1,300,3,2,1,0
31483,175152359,4,209,0,65,2,11,2,158
31484,16828799,1,45,1,110,10,0,1,0
31485,258674,0,17,1,125,3,15,1,65
31486,185189643,2,39,0,75,3,79,1,84
31487,58097815,0,6,1,145,2,73,1,219
31488,4576234,0,15,0,65,2,1,1,0
31489,12243051,1,43,1,142,29,1,96,353
31490,9010955,0,20,1,200,2,5,2,7
31491,12243051,1,43,1,225,29,0,96,1
31492,83921231,1,7,1,235,2,49,1,283
31493,180700434,1,28,1,200,4,0,1,83
31494,63189852,1,51,0,50,7,3,1,0
31495,160495098,0,54,0,36,2,1,5,0
31496,296491,0,117,1,75,2,23,2,49
31497,9913035,1,23,0,60,15,8,3,260
31498,185265758,1,2,1,247,2,82,2,266
31499,185267820,0,20,1,295,1,52,1,161
31500,22577148,0,6,0,80,3,22,7,96
31501,59156312,2,129,0,99,3,24,9,343
31502,100565897,0,73,0,36,7,3,2,29
31503,3464645,1,14,1,400,2,0,3,0
31504,6525229,1,9,0,73,3,1,1,37
31505,14405060,1,28,1,117,3,7,1,0
31506,107434423,1,77,1,323,30,0,232,316
31507,183779546,0,12,1,1000,1,9,1,88
31508,26584499,1,8,1,100,31,0,8,50
31509,12243051,1,14,1,265,29,0,96,331
31510,12243051,1,43,1,145,29,4,96,341
31511,12243051,1,14,1,255,29,0,96,296
31512,12243051,1,43,1,209,29,3,96,328
31513,12156706,1,52,1,300,2,3,2,0
31514,20584520,1,19,1,101,1,25,1,363
31515,50321289,0,6,0,60,7,11,3,0
31516,12243051,1,43,1,185,29,0,96,31
31517,30985759,1,7,2,65,1,108,6,325
31518,12243051,1,43,1,222,29,0,96,333
31519,6524762,1,1,1,250,1,9,3,89
31520,51068857,0,6,0,80,1,0,1,5
31521,62100691,1,4,1,140,5,11,1,8
31522,30895980,0,82,1,110,2,8,2,248
31523,5997182,1,5,1,200,4,7,1,166
31524,52525653,1,2,0,100,2,73,2,68
31525,12243051,1,43,1,175,29,1,96,290
31526,12243051,1,14,1,255,29,0,96,345
31527,182363374,0,20,0,112,1,68,7,27
31528,30384092,0,15,0,70,3,45,1,135
31529,137130915,0,13,0,102,2,1,1,0
31530,49505120,0,29,0,50,15,0,1,0
31531,68557372,1,2,1,75,5,8,2,9
31532,24587292,0,15,0,974,7,0,2,0
31533,39528519,1,23,2,33,100,0,28,320
31534,185514817,1,8,0,55,5,2,1,0
31535,90937044,0,21,0,50,2,16,1,0
31536,185524223,0,0,0,62,1,95,2,261
31537,894712,0,15,1,119,2,2,1,0
31538,39038649,0,123,0,52,2,41,1,3
31539,73079322,1,30,0,45,3,1,1,5
31540,19703783,1,7,1,160,2,5,1,70
31541,69767,0,3,1,162,3,10,1,4
31542,607217,1,27,1,205,4,15,1,5
31543,1508253,0,21,1,86,4,4,1,0
31544,17345576,1,2,2,65,30,0,1,342
31545,37580284,1,23,1,85,35,0,1,0
31546,181111992,0,22,1,61,3,2,2,138
31547,167025338,1,28,0,75,14,6,2,14
31548,62023756,2,149,0,79,1,35,3,32
31549,39528519,1,23,0,93,15,0,28,185
31550,39528519,1,23,2,32,14,5,28,341
31551,185636316,1,2,1,119,7,6,1,201
31552,10679309,0,12,1,150,4,6,2,8
31553,65804,1,19,1,129,7,12,2,9
31554,104812805,3,86,0,35,4,11,8,338
31555,6892560,1,4,0,51,5,16,1,17
31556,146182000,1,71,0,120,3,25,1,0
31557,170446723,2,103,0,78,1,4,2,363
31558,24046704,1,2,1,100,3,3,1,0
31559,179676509,0,20,1,114,4,2,1,0
31560,143070465,0,6,0,35,2,10,1,0
31561,10574166,1,5,1,150,2,17,1,0
31562,174986751,1,30,0,75,3,13,3,137
31563,185512151,0,12,1,128,4,6,1,0
31564,174986751,1,30,0,160,3,6,3,123
31565,102287990,0,79,0,100,30,0,1,365
31566,75302217,1,28,1,199,3,10,2,365
31567,7939437,0,6,0,100,2,34,1,59
31568,48805583,1,1,1,170,6,35,1,0
31569,119864371,0,6,1,99,3,44,1,135
31570,39528519,1,23,2,35,14,0,28,321
31571,19068554,1,11,1,175,3,18,1,0
31572,105797483,1,1,1,400,1,16,1,47
31573,185850609,4,98,1,125,3,62,1,253
31574,3268993,1,2,0,75,2,122,1,127
31575,107434423,1,26,1,271,30,0,232,326
31576,20633674,0,6,0,46,3,6,1,0
31577,12292581,1,43,1,240,15,4,1,220
31578,185888575,0,21,1,240,3,50,1,243
31579,185889529,2,85,0,50,3,58,3,358
31580,12156706,1,52,0,115,3,2,2,0
31581,185908506,4,205,0,75,3,19,3,166
31582,52395622,1,28,1,160,1,16,1,0
31583,185683441,1,2,0,80,2,49,3,178
31584,165725362,1,23,1,150,4,32,2,216
31585,99202586,3,172,0,79,2,4,5,355
31586,128917721,0,20,1,250,3,2,1,177
31587,160614820,2,49,0,60,15,12,1,21
31588,183623716,2,25,0,85,1,10,1,365
31589,118029044,0,117,1,200,2,26,2,275
31590,9663349,2,87,0,40,3,1,1,305
31591,27032848,0,12,0,89,4,4,1,128
31592,84862540,1,43,0,95,2,6,1,0
31593,43803591,0,75,1,135,5,31,1,151
31594,185981519,1,19,1,260,1,44,1,299
31595,185683441,1,2,0,80,2,40,3,177
31596,127956858,0,6,1,130,3,6,1,14
31597,29100568,1,71,1,165,30,0,4,0
31598,55149412,1,9,1,400,1,2,4,191
31599,186059643,2,44,1,200,2,38,1,363
31600,42795691,1,8,1,139,6,21,1,116
31601,16754308,1,23,0,59,30,4,1,52
31602,181111992,0,22,0,45,1,19,2,98
31603,139756559,3,163,1,75,30,3,2,129
31604,81662935,0,6,1,159,2,49,2,336
31605,5922211,1,77,0,120,2,2,1,0
31606,186100463,0,15,0,99,2,52,1,224
31607,186111724,1,8,0,112,2,81,1,6
31608,47895481,1,1,1,175,1,2,1,0
31609,31929849,0,117,1,85,2,8,1,27
31610,2521642,2,49,0,55,1,14,1,123
31611,11406067,2,49,0,80,2,17,1,24
31612,23971160,1,102,0,90,2,3,1,0
31613,24165842,1,8,1,180,5,6,1,5
31614,186142001,1,27,1,215,1,0,1,158
31615,186148319,0,24,0,47,10,0,1,0
31616,1846051,1,7,1,415,4,43,2,71
31617,186148178,2,62,1,275,2,29,1,138
31618,79322329,0,21,0,115,3,45,1,75
31619,32162495,3,55,1,199,1,36,3,171
31620,3191545,1,26,1,150,30,0,23,363
31621,3191545,1,26,1,150,30,0,23,0
31622,24790900,0,147,0,120,3,3,1,365
31623,63409074,1,19,0,60,14,7,1,126
31624,163843832,0,117,0,58,2,12,1,36
31625,2903817,0,10,0,149,2,16,1,0
31626,161268152,1,23,1,700,2,0,2,338
31627,38874050,2,44,0,45,2,47,3,159
31628,186178785,0,21,0,55,14,1,1,0
31629,179657707,1,7,0,110,3,35,2,53
31630,171825960,2,49,0,70,2,1,1,0
31631,44213272,2,49,0,60,2,22,5,360
31632,9864136,0,21,1,121,30,1,26,31
31633,115258603,0,15,0,62,2,23,1,172
31634,9864136,1,26,0,75,30,3,26,345
31635,25237492,1,30,0,50,30,2,34,281
31636,185495146,2,56,0,52,6,7,1,2
31637,4028002,0,24,0,109,1,0,1,95
31638,31789510,2,31,1,100,3,8,1,0
31639,56391348,0,21,1,160,3,46,1,270
31640,104497453,0,117,0,200,3,1,3,88
31641,18416898,0,15,0,65,1,13,1,83
31642,131482216,2,44,1,115,3,14,1,19
31643,171590575,3,172,0,50,10,2,1,191
31644,126034120,1,19,0,95,1,67,3,241
31645,4538012,1,2,1,300,30,3,4,0
31646,32008804,1,4,0,69,2,68,1,0
31647,186334891,0,79,1,169,2,48,2,171
31648,4794638,0,12,1,134,1,52,1,262
31649,25479861,2,39,0,89,1,0,1,365
31650,55724558,2,25,2,35,5,11,5,90
31651,31929860,1,7,0,120,1,18,4,249
31652,186029613,1,2,1,140,2,23,1,0
31653,173373234,1,1,1,200,30,7,2,188
31654,19288299,1,7,0,139,2,35,1,93
31655,186376053,1,8,0,80,2,17,1,126
31656,159482696,1,19,0,79,3,3,1,0
31657,26584499,1,8,1,125,30,0,8,283
31658,26947215,4,57,2,40,1,26,1,141
31659,186362905,0,100,1,91,1,28,1,172
31660,16713679,1,19,1,295,3,9,1,88
31661,13834266,1,43,1,400,30,0,1,290
31662,59074471,1,4,0,76,1,16,1,0
31663,25895777,0,12,1,400,6,3,1,347
31664,33510832,0,6,0,48,2,80,2,45
31665,162881419,4,141,1,125,3,20,1,281
31666,186501476,1,52,1,250,4,6,1,364
31667,4538012,1,4,0,65,4,8,4,0
31668,70237937,0,6,0,80,6,1,1,0
31669,11305249,1,19,1,650,2,41,1,126
31670,32162495,3,55,1,48,3,1,3,0
31671,186586297,1,7,0,99,1,17,2,0
31672,163421878,2,31,0,55,1,25,3,332
31673,186620707,1,2,2,44,1,49,2,5
31674,186626470,2,44,1,200,7,10,1,365
31675,588933,0,15,1,150,3,36,1,332
31676,98157128,4,88,1,100,2,38,1,107
31677,43184079,1,132,1,150,35,2,1,83
31678,14710145,1,19,0,150,2,3,1,0
31679,26068038,0,17,1,350,3,2,1,0
